,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
565,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
566,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
567,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
568,1.0,Incubator,Mysterious Incubator,1.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
569,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
570,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
571,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
572,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
573,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
574,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
575,2.0,Incubator,Blighted Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
576,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
577,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
578,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
579,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
580,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
581,2.0,Incubator,Blighted Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
582,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
583,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
584,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
585,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
586,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
587,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
588,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
589,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
590,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
591,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
592,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
593,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
594,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
595,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
596,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
597,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
598,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
599,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
600,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
601,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
602,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
603,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
604,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
605,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
606,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
607,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
608,4.41,Incubator,Foreboding Incubator,4.41,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
609,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
610,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
611,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
612,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
613,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
614,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
615,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
616,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
617,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
618,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
619,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
620,60.0,SkillGem,Bloodthirst Support,60.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""5"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
621,10.0,SkillGem,Determination,10.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""7"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
622,1.0,UniqueArmour,Murder Mitts,1.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""8"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
623,1.0,SkillGem,Unearth,1.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
624,4.0,UniqueWeapon,Demon Dagger,4.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""10"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
625,4.0,SkillGem,Vortex,4.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""0"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
626,3.0,SkillGem,Melee Physical Damage Support,3.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""11"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
627,0.88,SkillGem,Smoke Mine,0.88,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""0"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
628,1.0,SkillGem,Charged Traps Support,1.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""0"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
629,3.0,SkillGem,Empower Support,3.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""3"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
630,1.0,SkillGem,Molten Shell,1.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""0"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
631,0.67,SkillGem,Tornado Shot,0.67,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""1"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
632,1.0,Prophecy,The Fortune Teller's Collection,1.0,"[linkItem location=""Stash14"" league=""Ultimatum"" x=""8"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
633,5.0,SkillGem,Discipline,5.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""9"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
634,3.0,SkillGem,Empower Support,3.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""3"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
635,1.0,Incubator,Primal Incubator,1.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""2"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
636,4.94,SkillGem,Empower Support,4.94,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""5"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
637,5.0,Map,Strand Map,5.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
638,5.0,Map,Strand Map,5.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
639,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""0"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
640,6.76,Map,Dry Sea Map,6.76,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""0"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
641,5.0,Map,Relic Chambers Map,5.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
642,7.0,Map,Lookout Map,7.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
643,7.46,Map,Foundry Map,7.46,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
644,6.0,Map,Crimson Temple Map,6.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""0"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
645,9.95,Map,Canyon Map,9.95,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""0"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
646,6.0,Map,Laboratory Map,6.0,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""0"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
647,6.76,Map,Lighthouse Map,6.76,"[linkItem location=""Stash16"" league=""Ultimatum"" x=""1"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
648,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""10"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
649,2.08,Map,Malformation Map,2.08,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
650,3.0,Map,Crater Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
651,2.0,Map,Shrine Map,2.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
652,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
653,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
654,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
655,7.0,Map,Vault Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
656,7.89,Map,Atoll Map,7.89,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
657,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
658,2.0,Map,Courtyard Map,2.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
659,3.0,Map,Crimson Temple Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
660,2.0,Map,Bone Crypt Map,2.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
661,3.0,Map,Crimson Temple Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""4"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
662,5.0,Map,Relic Chambers Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
663,6.0,Map,Tropical Island Map,6.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""4"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
664,7.0,Map,Conservatory Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""0"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
665,5.0,Map,Strand Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
666,4.0,Map,Vaal Pyramid Map,4.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
667,6.0,Map,Laboratory Map,6.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
668,3.0,Map,Plaza Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
669,8.38,Map,Estuary Map,8.38,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
670,7.0,Map,Lookout Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
671,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
672,5.0,Map,Sulphur Vents Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""0"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
673,7.0,Map,Dunes Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
674,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
675,5.0,Map,Museum Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
676,4.0,Map,Vaal Pyramid Map,4.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
677,5.0,Map,Dungeon Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
678,3.0,Map,Toxic Sewer Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""3"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
679,2.57,Map,Park Map,2.57,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""8"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
680,5.0,Map,Bone Crypt Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
681,7.0,Map,Courthouse Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
682,2.57,Map,Park Map,2.57,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""1"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
683,4.0,Map,Vaal Pyramid Map,4.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
684,8.38,Map,Estuary Map,8.38,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""10"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
685,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
686,5.93,Map,Burial Chambers Map,5.93,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
687,7.0,Map,Port Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""1"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
688,7.0,Map,Cemetery Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""5"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
689,8.0,Map,Beach Map,8.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""7"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
690,5.0,Map,Strand Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
691,6.0,Map,Mud Geyser Map,6.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""10"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
692,3.0,Map,Plaza Map,3.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""7"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
693,6.0,Map,Tropical Island Map,6.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""4"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
694,5.0,Map,Bone Crypt Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
695,6.0,Map,Ramparts Map,6.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
696,5.0,Map,Dungeon Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
697,5.93,Map,Toxic Sewer Map,5.93,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
698,7.0,Map,Lighthouse Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""9"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
699,5.0,Map,Bone Crypt Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""0"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
700,7.0,Map,Silo Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""10"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
701,5.13,Map,Arsenal Map,5.13,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
702,5.0,Map,Bone Crypt Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""9"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
703,5.93,Map,Toxic Sewer Map,5.93,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""4"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
704,5.0,Map,Temple Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""6"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
705,5.0,Map,Museum Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
706,6.95,Map,Cells Map,6.95,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
707,5.93,Map,Toxic Sewer Map,5.93,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""1"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
708,5.0,Map,Chateau Map,5.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""11"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
709,7.0,Map,Port Map,7.0,"[linkItem location=""Stash17"" league=""Ultimatum"" x=""0"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
